16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(189)	empty metadata field #	1	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(190)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(191)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(192)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(193)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(194)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(195)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(196)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(197)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(199)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(200)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(201)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(202)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(203)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(204)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(207)	empty metadata field #	9
16-Sep-2012 14:24:19	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(208)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(209)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(210)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(211)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(212)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(214)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(215)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(216)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(217)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(218)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(219)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(220)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(221)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(222)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(223)	empty metadata field #	5	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(224)	empty metadata field #	9
16-Sep-2012 14:24:20	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(225)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(226)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(227)	empty metadata field #	9
